"id","common_name_crop","species_name","species_name_taxonstand_","species_name_","genus","sps","family","order","gf","wild_progenitor","sources_wild_progenitor","minimum_time_cultivation","minimum_time_domestication","sources_minimum_time_cultivation_domestication","filter_data_antiquity","use_food","use_animal_feed","use","use_primary","sources_use","number_gbif_records","filter_ocurr_gbif","sd_longitude","sd_latitude","mode_ecoreg_code","biogeografic_realm","mode_ecoreg_name","mode_ecoreg_centroid_lon","mode_ecoreg_centroid_lat","median_BIO1","median_BIO2","median_BIO3","median_BIO4","median_BIO5","median_BIO6","median_BIO7","median_BIO8","median_BIO9","median_BIO10","median_BIO11","median_BIO12","median_BIO13","median_BIO14","median_BIO15","median_BIO16","median_BIO17","median_BIO18","median_BIO19","cv_BIO1","cv_BIO2","cv_BIO3","cv_BIO4","cv_BIO5","cv_BIO6","cv_BIO7","cv_BIO8","cv_BIO9","cv_BIO10","cv_BIO11","cv_BIO12","cv_BIO13","cv_BIO14","cv_BIO15","cv_BIO16","cv_BIO17","cv_BIO18","cv_BIO19"
294,"Japanese_yam","Dioscorea japonica","Dioscorea_japonica_Thunb.","Dioscorea_japonica","Dioscorea","japonica","Dioscoreaceae","Dioscoreales","herb","Dioscorea_japonica_Thunb.","90",NA,NA,NA,0,1,0,"root","root",90,566,1,4.823347206,2.121213896,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,132,90,29,8041,295.5,-25,318,227,42.5,236,30,1699,237.5,60,46,622.5,200.5,606,201.5,15.0695796,11.76251907,6.4286791,7.845220217,4.619670833,130.5550333,8.106248499,12.8846151,61.54104164,6.270408521,74.18906635,24.43093077,34.70951145,38.4713787,20.12030793,30.12265651,36.16205647,22.26694504,46.58525622
295,"Pacific_yam","Dioscorea nummularia","Dioscorea_nummularia_Lam.","Dioscorea_nummularia","Dioscorea","nummularia","Dioscoreaceae","Dioscoreales","herb","Dioscorea_nummularia_Lam.","90",NA,NA,NA,0,1,0,"root","root",90,236,1,6.780108137,2.893178545,"AA0120","Australasia","Southeastern Papuan Rain Forests",147.8303,-8.834061,261,83,82,615,312,211,109,253,259,268,250,2934,320,150,26,885,500,688,769,8.600688529,15.87851314,7.605454178,42.02891339,6.16409798,13.11500882,14.51887864,7.60751174,10.26409349,8.420046523,9.162549967,27.23905277,26.86526805,41.62362641,44.08781726,25.79142438,39.33472899,29.53100251,45.81416304
296,"Mountain_yam","Dioscorea oppositifolia","Dioscorea_oppositifolia_L.","Dioscorea_oppositifolia","Dioscorea","oppositifolia","Dioscoreaceae","Dioscoreales","herb","Dioscorea_japonica_Thunb.","90",2000,2000,"4",1,1,0,"root","root",90,283,1,4.827621329,2.123093572,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,132,90,29,8041,295.5,-25,318,227,42.5,236,30,1699,237.5,60,46,622.5,200.5,606,201.5,15.08298074,11.77297929,6.434396023,7.852196848,4.623779034,130.6711338,8.113457259,12.89607319,61.59576912,6.275984696,74.25504152,24.45265681,34.74037807,38.50559069,20.1382006,30.14944412,36.19421482,22.28674669,46.62668376
297,"Fiveleaf_yam","Dioscorea pentaphylla","Dioscorea_pentaphylla_L.","Dioscorea_pentaphylla","Dioscorea","pentaphylla","Dioscoreaceae","Dioscoreales","herb","Dioscorea_pentaphylla_L.","90",NA,NA,NA,0,1,0,"root","root",90,156,1,7.527489897,6.339414255,"PA0516","Palearctic","Nujiang Langcang Gorge Alpine Conifer And Mixed Forests",97.68355168,29.09708904,217,110,51,3257,309,96,231,237,179,247,176,1383,284,12,80,728,44,559,55,18.15829409,13.97904051,20.39848307,46.94545255,11.98061482,66.7679007,19.88686278,9.602370454,32.94390775,11.18686035,34.16230089,34.98291802,37.2724877,171.2315366,19.84361253,36.15128534,143.6691467,52.36951212,154.4484581
298,"Yam_sp1","Dioscorea piperifolia","Dioscorea_piperifolia_Humb._&_Bonpl._ex_Willd.","Dioscorea_piperifolia","Dioscorea","piperifolia","Dioscoreaceae","Dioscoreales","herb","Dioscorea_piperifolia_Humb._&_Bonpl._ex_Willd.","90",NA,NA,NA,0,1,0,"root","root",90,325,1,13.47559196,6.213495632,"NT1304","Neotropic","Caatinga",-39.86105906,-8.65184436,234,100,68,1415,299,159,144,231,222,252,212,1263,200,29,58,546,99,317,197,18.93927827,23.42126339,10.48942693,43.75049426,13.18213568,38.54034215,22.77209658,17.74821844,22.8137395,17.72581268,21.69581575,41.37431012,41.34016782,84.47507554,33.45759424,40.34576054,80.59100664,53.03934779,89.30496765
299,"Yam_sp2","Dioscorea quartiniana","Dioscorea_quartiniana_A.Rich.","Dioscorea_quartiniana","Dioscorea","quartiniana","Dioscoreaceae","Dioscoreales","herb","Dioscorea_quartiniana_A.Rich.","90",NA,NA,NA,0,1,0,"root","root",90,228,1,13.22148911,10.12889663,"AT1007","Afrotropic","Ethiopian Montane Grasslands And Woodlands",38.28948669,9.79266373,206,122,70,1295.5,302,119,176,214.5,193.5,224,187,1111,221.5,5,86,599,24,250,37,14.93471601,15.30677914,11.63189628,51.14441691,11.74650747,34.06156019,21.08515127,14.21522116,18.30342062,14.98252127,16.95218065,28.84074379,34.91414695,149.3157495,27.1562815,34.39966646,131.0686181,58.04692502,137.1914373
300,"Indian_yam","Dioscorea trifida","Dioscorea_trifida_L.f.","Dioscorea_trifida","Dioscorea","trifida","Dioscoreaceae","Dioscoreales","herb","Dioscorea_trifida_L.f.","4",7000,5000,"4",1,1,0,"root","root",4,167,1,10.32449409,6.139405233,"NT0125","Neotropic","Guianan Moist Forests",-56.43545806,4.26591896,259,91,78.5,557.5,318,206,113.5,256,260,265,251.5,2671.5,367.5,97,36.5,971,346,548,782,6.517621712,13.46938125,7.79816994,47.89437476,5.673515456,10.65444963,14.18226813,6.140168531,7.801090148,6.451826056,7.112681689,41.16890975,34.86470499,73.37183931,44.19300415,36.80447518,66.67944444,59.61324128,52.94294289
301,"Velvet_apple","Diospyros discolor","Diospyros_discolor_Willd.","Diospyros_discolor","Diospyros","discolor","Ebenaceae","Ericales","woody","Diospyros_discolor_Willd.","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,99,1,0.556529298,1.472669446,"IM0171","Indo_malay","South Taiwan Monsoon Rain Forests",120.6842946,22.39078565,238,69,49,2643,305,160,141,268,204,271,200,2526,571,42,95,1495,144,1495,148,5.324496573,6.448200422,14.7515132,24.9633976,3.080221158,11.95905144,12.62628169,4.037231276,9.003621051,3.287580974,10.10449282,11.9921941,22.83693231,58.93666271,27.79945092,20.84400107,55.8198687,24.58084381,75.67299112
302,"Ceylon_ebony","Diospyros ebenum","Diospyros_ebenum_J.Koenig_ex_Retz.","Diospyros_ebenum","Diospyros","ebenum","Ebenaceae","Ericales","woody","Diospyros_ebenum_J.Koenig_ex_Retz.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,1,1,0,0,"IM0154","Indo_malay","Sri Lanka Lowland Rain Forests",80.39100875,6.77761742,246,89,69,783,312,184,128,240,242,257,236,1982,305,99,40,799,324,455,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"Persimmon","Diospyros kaki","Diospyros_kaki_L.f.","Diospyros_kaki","Diospyros","kaki","Ebenaceae","Ericales","woody","Diospyros_kaki_L.f.,Diospyros_glandulosa_Lace,Diospyros_oleifera_W.C.Cheng","4,39",5300,2000,"4",1,1,0,"multifood_rep&veg","fruit_flower",4,72,1,11.63064473,6.508539681,"IM0118","Indo_malay","Jian Nan Subtropical Evergreen Forests",114.0761892,26.02030872,198,87.5,32,6374.5,319.5,60,266,231,128,260.5,112.5,1555.5,283.5,34,65,746,129.5,573,175,16.62504246,17.77814665,34.49182131,50.36824967,9.231602785,73.56884172,20.2281392,8.99538541,41.06363268,9.289165988,46.963477,32.79093959,47.92328444,70.98893464,22.82918791,43.13373745,62.5347947,34.39941721,56.23666817
304,"Date_plum","Diospyros lotus","Diospyros_lotus_L.","Diospyros_lotus","Diospyros","lotus","Ebenaceae","Ericales","woody","Diospyros_lotus_L.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,8,1,2.034376475,0.910255244,"IM0137","Indo_malay","Northern Indochina Subtropical Forests",100.7282662,22.18500201,142,114,49,4232,226.5,-1,230,188.5,83,188.5,81,1294,253,16,79,703,61,703,62.5,7.890487371,13.02736075,6.561631347,3.664169269,6.46891556,272.1344206,7.904611165,6.379935225,10.27263235,6.379935225,11.3137085,23.9466796,26.58117759,31.71128461,5.100304477,23.90161136,19.26403895,23.90161136,19.61362425
305,"Mapa","Diospyros major","Diospyros_major_(G.Forst.)_Bakh.","Diospyros_major","Diospyros","major","Ebenaceae","Ericales","woody","Diospyros_major_(G.Forst.)_Bakh.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,18,1,111.2172442,16.92695346,"AA0126","Australasia","Vanuatu Rain Forests",167.6143,-15.90076,238,66.5,57,1715,299,178,115.5,260,221,260,216,1492.5,250,48,52,651,178.5,651,189,9.367354054,8.078629957,8.938730081,29.22201177,9.006968588,9.537980077,14.68882714,10.34640885,8.383574086,10.34640885,8.784097041,70.34776453,56.75131385,91.06784812,26.51253221,57.72500346,83.09559998,53.77938727,81.48361753
306,"Chocolate_pudding_fruit","Diospyros nigra","Diospyros_nigra_(J.F.Gmel.)_Perrier","Diospyros_nigra","Diospyros","nigra","Ebenaceae","Ericales","woody","Diospyros_nigra_(J.F.Gmel.)_Perrier","4",11000,5400,"4",1,1,0,"fruit_flower","fruit_flower",4,200,1,4.441971025,3.545529793,"NT0119","Neotropic","Costa Rican Seasonal Moist Forests",-85.04961906,10.42806105,241,102,73,762,317,174,140,244.5,241,256,227,2165,388,26,68,1027,100,362,396,8.347864465,13.97970989,9.03992528,52.89185938,7.483253115,13.2960935,15.49269462,9.290113652,8.864706406,8.740711111,8.850973868,31.92731529,25.69408818,85.75057087,22.90515837,26.28276431,77.34517288,44.9327509,63.27097926
307,"American_persimmon","Diospyros virginiana","Diospyros_virginiana_L.","Diospyros_virginiana","Diospyros","virginiana","Ebenaceae","Ericales","woody","Diospyros_virginiana_L.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,488,1,7.610414437,3.50423059,"NA0414","Nearctic","Piedmont",-81.23455988,35.33075627,152,124,37,7730,318,-20,340,223,109,248,51,1149,126,72,17,335,241,311,259,19.91857548,8.608667138,11.64497129,14.10538718,5.551231653,315.8312136,10.45396858,28.8267226,74.75512991,7.795522858,80.47971512,14.81364642,20.46810485,19.87845136,49.91273027,20.23002143,18.64104105,25.26640714,28.20352954
308,"Tonka_beans","Dipteryx odorata","Dipteryx_odorata_(Aubl.)_Willd.","Dipteryx_odorata","Dipteryx","odorata","Fabaceae","Fabales","woody","Dipteryx_odorata_(Aubl.)_Willd.","90",NA,NA,NA,0,1,0,"seed","seed",90,276,1,5.935493851,6.020215971,"NT0173","Neotropic","Uatuma-Trombetas Moist Forests",-56.91352937,-0.31846068,262,102,77,553,327,197,127,260,260,269,255,2193,321,54,53,902,191,347,658,4.706862385,17.66128816,8.880704361,49.7205776,4.249281131,15.23431242,25.06420901,3.91406624,7.17829407,4.364517458,6.274137726,19.93679431,18.84894252,76.12336474,29.49215592,17.6676307,68.9007718,45.44512292,70.58387175
309,"Aberia_caffra","Dovyalis caffra","Dovyalis_caffra_(Hook.f._&_Harv.)_Sim","Dovyalis_caffra","Dovyalis","caffra","Salicaceae","Malpighiales","woody","Dovyalis_caffra_(Hook.f._&_Harv.)_Sim","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,493,1,2.127449945,6.595026442,"AT0711","Afrotropic","Northern Acacia-Commiphora Bushlands And Thickets",36.88381494,0.65938557,177,141,77,844,272,93,180,184,171,190,167,947,176,20,59,430,83,291,103,11.85527887,14.69042902,8.90874017,45.68807764,7.968363138,27.69844016,10.21899086,11.97996015,12.63144323,11.94647493,12.52397956,25.19999584,27.86341777,76.97640564,32.64657691,26.34777144,73.10727737,28.08485669,87.07297417
310,"Ceylon_gooseberry","Dovyalis hebecarpa","Dovyalis_hebecarpa_(Gardner)_Warb.","Dovyalis_hebecarpa","Dovyalis","hebecarpa","Salicaceae","Malpighiales","woody","Dovyalis_hebecarpa_(Gardner)_Warb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"Sukang","Durio oxleyanus","Durio_oxleyanus_Griff.","Durio_oxleyanus","Durio","oxleyanus","Malvaceae","Malvales","woody","Durio_oxleyanus_Griff.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,13,1,5.723316232,3.294173744,"IM0102","Indo_malay","Borneo Lowland Rain Forests",114.1196173,0.99922807,265,79,88,366,319,225,93,262,269,273,260,3098,429,120,37,1192,477,519,1155,3.38343906,6.762778399,4.273388892,35.44397784,3.568549185,4.457781113,7.32489594,3.188399239,3.807802044,3.726208892,3.097055538,17.68419657,25.53556246,35.11975017,36.49386531,22.49795151,28.32111747,20.78297918,21.41785363
312,"Durian","Durio zibethinus","Durio_zibethinus_L.","Durio_zibethinus","Durio","zibethinus","Malvaceae","Malvales","woody","Durio_wyatt-smithii_Kosterm.,Durio_zibethinus_L.","4",1000,500,"4",1,1,1,"food&forage","fruit_flower",128,52,1,2.5249853,2.868663874,"IM0102","Indo_malay","Borneo Lowland Rain Forests",114.1196173,0.99922807,263,79,89,315,308,218,94,261,265,266,259,2534,356,133,28,1011,436,673,1011,4.819304653,7.21272344,4.987298561,19.41965674,5.000436216,5.48741858,10.72909157,4.768711865,4.865563751,4.8638634,4.821673846,22.70882756,20.26878892,40.58684233,38.09542701,19.64292348,38.97128912,23.20116988,24.19006334
313,"Epazote","Dysphania ambrosioides","Dysphania_ambrosioides_(L.)_Mosyakin_&_Clemants","Dysphania_ambrosioides","Dysphania","ambrosioides","Amaranthaceae","Caryophyllales","herb","Dysphania_ambrosioides_(L.)_Mosyakin_&_Clemants",NA,NA,NA,NA,0,1,0,"shoot","shoot",128,65,1,23.16553311,16.22372287,"NT1304","Neotropic","Caatinga",-39.86105906,-8.65184436,228.5,103,68.5,1501,305.5,149.5,154,233.5,217.5,249,208,1456,210,17.5,68,559.5,66.5,276.5,182.5,18.02700948,24.52079458,16.29977902,60.85171798,10.76134721,41.53492674,28.18427578,16.36926238,22.90197862,14.59246269,24.01622268,47.6193955,49.48010331,101.1554399,49.5702497,48.36388264,95.29753857,64.74160255,110.4279885
314,"Jungle_rice","Echinochloa colona","Echinochloa_colona_(L.)_Link","Echinochloa_colona","Echinochloa","colona","Poaceae","Poales","graminoid","Echinochloa_colona_(L.)_Link","90",NA,NA,NA,0,0,1,"forage","forage",90,120,1,22.83210096,13.56892373,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,264,95.5,67.5,1374,334,201.5,137.5,272.5,268,282.5,248,1023,206.5,6,78,506,52.5,248,189,7.986011521,25.32034801,7.020470164,37.17869499,7.099955234,24.86712856,28.90465292,5.226824465,14.43290137,7.08305344,11.66122758,43.57359485,53.60240856,128.8135847,26.12337582,54.78409396,93.99269042,62.01693013,162.8370958
315,"Gulf_cockspur_grass","Echinochloa crus-pavonis","Echinochloa_crus-pavonis_(Kunth)_Schult.","Echinochloa_crus-pavonis","Echinochloa","crus-pavonis","Poaceae","Poales","graminoid","Echinochloa_crus-pavonis_(Kunth)_Schult.","90",NA,NA,NA,0,1,0,"seed","seed",90,387,1,77.32802317,20.14469635,"NT0204","Neotropic","Baja­o Dry Forests",-102.0616701,20.46338752,205,114,64,2102,315,118,186,230,197,241,180,1107,193,20,63,511,76,271,149,19.87586285,25.33460743,16.77830968,58.9573056,10.71441879,55.25342741,30.3025167,21.32493329,23.54313903,15.36916549,28.86191127,50.76778523,45.41766572,106.0775996,45.89736857,44.07378121,97.47595605,56.09113024,111.9801377
316,"Japanese_millet","Echinochloa esculenta","Echinochloa_esculenta_(A.Braun)_H.Scholz","Echinochloa_esculenta","Echinochloa","esculenta","Poaceae","Poales","graminoid","Echinochloa_crus-galli_(L.)_P.Beauv.","3,52",4500,4500,"59",1,0,1,"forage","forage",90,11,1,75.18251685,25.49096789,"AA0402","Australasia","Eastern Australian Temperate Forests",151.7681643,-29.7053003,170,94,47,3717,283,47,196,204,165,220,113,1247,135,46,30,399,163,313,204,26.71702651,29.15539742,16.62498645,33.67540998,13.93084685,90.28459095,29.35217766,37.53081413,36.87466014,18.44054917,44.53626794,57.38391032,89.42482951,49.19561146,74.75105851,81.9262241,47.37502414,98.24945512,50.97660195
317,"White_millet_siberian_millet","Echinochloa frumentacea","Echinochloa_frumentacea_Link","Echinochloa_frumentacea","Echinochloa","frumentacea","Poaceae","Poales","graminoid","Echinochloa_colona_(L.)_Link","3,52",NA,NA,NA,0,1,1,"food&forage","forage",90,120,1,22.83210096,13.56892373,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,264,95.5,67.5,1374,334,201.5,137.5,272.5,268,282.5,248,1023,206.5,6,78,506,52.5,248,189,7.986011521,25.32034801,7.020470164,37.17869499,7.099955234,24.86712856,28.90465292,5.226824465,14.43290137,7.08305344,11.66122758,43.57359485,53.60240856,128.8135847,26.12337582,54.78409396,93.99269042,62.01693013,162.8370958
318,"Goumi","Elaeagnus multiflora","Elaeagnus_multiflora_Thunb.","Elaeagnus_multiflora","Elaeagnus","multiflora","Elaeagnaceae","Rosales","woody","Elaeagnus_multiflora_Thunb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,240,1,3.959165183,1.873006181,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,136,87,27,7844,295,-21,315,214,45,238,38,1695,225,56,41,609,201,599,202,18.507629,10.27482782,7.727846796,7.190470995,6.740422118,112.5946959,5.389174746,32.6202667,70.4862345,8.682393529,100.464987,20.40461046,18.66888439,48.27245558,24.40905859,18.13880513,43.50904686,17.79831475,68.12363979
319,"Elaeagnus","Elaeagnus pungens","Elaeagnus_pungens_Thunb.","Elaeagnus_pungens","Elaeagnus","pungens","Elaeagnaceae","Rosales","woody","Elaeagnus_pungens_Thunb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,230,1,2.114649725,1.255254335,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,136,87,27.5,7911,296,-16,312,225.5,45,240,37,1786,269.5,65,45,683,217.5,655,222,14.00558896,9.834440157,6.454400489,7.595435466,5.047408379,202.9956864,6.404964311,10.00467379,42.36912351,6.02772339,63.49655276,20.58253395,26.64254338,20.98044195,11.60015861,25.6450817,19.72353572,21.47724166,27.03032746
320,"Autumn_olive","Elaeagnus umbellata","Elaeagnus_umbellata_Thunb.","Elaeagnus_umbellata","Elaeagnus","umbellata","Elaeagnaceae","Rosales","woody","Elaeagnus_umbellata_Thunb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"Oil_palm","Elaeis guineensis","Elaeis_guineensis_Jacq.","Elaeis_guineensis","Elaeis","guineensis","Arecaceae","Arecales","woody","Elaeis_oleifera_(Kunth)_Cortés","1,4",5500,200,"4",1,1,0,"fruit_flower","fruit_flower",4,1,1,0,0,"AT0111","Afrotropic","Eastern Guinean Forests",-3.36162651,6.40293504,259,64,68,975,309,216,93,263,264,270,244,1744,420,36,74,865,157,313,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"Indian_olive","Elaeocarpus floribundus","Elaeocarpus_floribundus_Blume","Elaeocarpus_floribundus","Elaeocarpus","floribundus","Elaeocarpaceae","Oxalidales","woody","Elaeocarpus_floribundus_Blume","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,30,1,6.941447979,5.389500837,"IM0146","Indo_malay","Peninsular Malaysian Rain Forests",102.307997,3.93699929,262,86.5,82,471,318,202,111,257,255.5,268,251,2573.5,364.5,114,41,964,383,540.5,808.5,8.70142371,10.43812982,16.10126324,92.40971795,9.005731367,14.72101744,27.54393912,8.797425427,10.18323128,9.265269306,9.934529295,30.31063666,26.03522586,66.38586208,43.90402307,28.0467029,61.45849429,30.07022619,61.36739465
323,"Water_chestnut","Eleocharis dulcis","Eleocharis_dulcis_(Burm.f.)_Trin._ex_Hensch.","Eleocharis_dulcis","Eleocharis","dulcis","Cyperaceae","Poales","graminoid","Eleocharis_dulcis_(Burm.f.)_Trin._ex_Hensch.","90",NA,NA,NA,0,1,0,"root","root",90,473,1,41.54459744,13.52425509,"AA0402","Australasia","Eastern Australian Temperate Forests",151.7681643,-29.7053003,187,104,50,3712,280,67,210,225,144,230,137,1155,176,47,37,475.5,160,411,211,14.8964921,17.89245669,14.26123054,29.53640775,9.291680115,50.27483852,18.54612767,9.546924422,24.55076787,8.933379359,26.57352392,36.27436677,42.22932594,66.27153829,55.35114567,41.32272017,63.78398262,41.46416183,67.04113084
324,"Cardamom","Elettaria cardamomum","Elettaria_cardamomum_(L.)_Maton","Elettaria_cardamomum","Elettaria","cardamomum","Zingiberaceae","Zingiberales","herb","Elettaria_cardamomum_(L.)_Maton","90",2730,NA,"89",1,1,0,"multifood_rep","fruit_flower",90,12,1,6.022333926,4.209480678,"IM0154","Indo_malay","Sri Lanka Lowland Rain Forests",80.39100875,6.77761742,222.5,90,70,944,291,160,127,214.5,227.5,238,207.5,2523,416,75,49,1085,280,489,647,11.95883748,16.67003333,14.04699903,71.03566097,13.32960926,16.42562032,34.38972442,14.32204127,8.82371322,13.75780262,12.31414194,35.35834719,44.72603174,68.17653226,45.12310192,35.46503503,60.1424917,57.55891653,59.7900479
325,"Millet_finger","Eleusine coracana","Eleusine_coracana_(L.)_Gaertn.","Eleusine_coracana","Eleusine","coracana","Poaceae","Poales","graminoid","Eleusine_africana_Kenn.-O'Byrne","128",3800,3800,"104",1,1,0,"seed","seed",128,24,1,2.270246349,0.924430306,"AT0721","Afrotropic","Victoria Basin Forest-Savanna Mosaic",32.1201795,0.58824385,196.5,146,86,649.5,276,125,170.5,196,198,203,191,1315,208,37,43,512.5,160,292.5,260.5,10.8024263,13.39291936,2.279738768,30.72634811,6.894040662,23.87443474,13.35855686,10.85761629,12.31786735,10.3517763,11.61214176,23.39212622,22.07519433,44.61714019,20.44070844,22.18498095,41.55414845,34.54582998,50.69311479
326,"Canadian_wild_rye","Elymus canadensis","Elymus_canadensis_L.","Elymus_canadensis","Elymus","canadensis","Poaceae","Poales","graminoid","Elymus_canadensis_L.","90",75,NA,"90",1,0,1,"forage","forage",90,461,1,8.992663159,5.433902167,"NA0805","Nearctic","Crosstimbers And Southern Tallgrass Prairie",-96.89387252,33.29338875,99,122,31,9158,294,-92,380,209,-19,220,-25,851,103,36,31,294,134,238,137,44.05439132,17.67446478,20.43923473,16.89625117,12.26341664,85.01791325,11.13239456,22.32246205,732.5398151,17.66939644,1283.661571,27.15723583,21.68152674,49.46665537,42.85686349,20.63740025,46.61971344,25.23532383,48.07144935
327,"Bearded_couch","Elymus caninus","Elymus_caninus_(L.)_L.","Elymus_caninus","Elymus","caninus","Poaceae","Poales","graminoid","Elymus_caninus_(L.)_L.","90",NA,NA,NA,0,0,1,"forage","forage",90,496,1,4.479264436,4.731502905,"PA0608","Palearctic","Scandinavian And Russian Taiga",36.31316314,62.88071024,58,75,26,7152.5,208,-66,275,135,1,152,-30,673,82,34,27,230,110,212,139,44.1185878,16.25626497,12.51072995,13.3425424,11.8913247,55.80418746,13.42177577,34.51407926,483.4160454,13.85403495,109.6386616,35.86048954,37.47976315,35.70359255,20.06415471,37.47987889,36.34402559,25.40236904,48.86061051
